Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2012-05-01 00:00:00-04:00,17.806402898961334,18.167462120004306,17.694675545294515,17.722074508666992,610999200,0.0,0.0
2012-05-02 00:00:00-04:00,17.664526018301967,17.882501467723163,17.622513863178867,17.839271545410156,427389200,0.0,0.0
2012-05-03 00:00:00-04:00,17.97688576273215,18.004284723999053,17.6663614919437,17.712635040283203,390549600,0.0,0.0
2012-05-04 00:00:00-04:00,17.568330307395975,17.607297241919163,17.205747753550405,17.20818328857422,529992400,0.0,0.0
2012-05-07 00:00:00-04:00,17.094022784623174,17.437121105546797,17.08580244632083,17.33696174621582,460118400,0.0,0.0
2012-05-08 00:00:00-04:00,17.340006414975793,17.398457641323834,17.009695447378373,17.297386169433594,497252000,0.0,0.0
2012-05-09 00:00:00-04:00,17.161000050194627,17.473959870877646,17.07423612690161,17.327829360961914,480704000,0.0,0.0
2012-05-10 00:00:00-04:00,17.492220884143645,17.53179751587958,17.305299259075166,17.368619918823242,333200000,0.0,0.0
2012-05-11 00:00:00-04:00,17.20058140227222,17.488881910478955,17.180793076596984,17.252639770507812,399546000,0.0,0.0
2012-05-14 00:00:00-04:00,17.126600561182727,17.27699083756031,16.975296552382908,16.994171142578125,352626400,0.0,0.0
2012-05-15 00:00:00-04:00,17.092502358456485,17.146386550300587,16.797199362848126,16.840429306030273,476336000,0.0,0.0
2012-05-16 00:00:00-04:00,16.867211387561575,16.953671228768744,16.471141160457233,16.624576568603516,560896000,0.0,0.0
2012-05-17 00:00:00-04:00,16.60113662934122,16.66780816767312,16.138700485229492,16.138700485229492,717220000,0.0,0.0
2012-05-18 00:00:00-04:00,16.25560563920682,16.54329629416262,15.896982061429997,16.146617889404297,732292400,0.0,0.0
2012-05-21 00:00:00-04:00,16.272047192897574,17.09523853702114,16.258346088722817,17.087322235107422,631106000,0.0,0.0
2012-05-22 00:00:00-04:00,17.339095073458914,17.470916418714634,16.82247044579504,16.956117630004883,694870400,0.0,0.0
2012-05-23 00:00:00-04:00,16.97224867407759,17.438035897645566,16.842256437480714,17.369842529296875,584897600,0.0,0.0
2012-05-24 00:00:00-04:00,17.53149417988382,17.550674425681834,17.085801001947196,17.210315704345703,496230000,0.0,0.0
2012-05-25 00:00:00-04:00,17.188093338552523,17.226452207607004,17.001778134920166,17.118072509765625,328507200,0.0,0.0
2012-05-29 00:00:00-04:00,17.380185669867732,17.474560193588545,17.2100071666486,17.421892166137695,380508800,0.0,0.0
2012-05-30 00:00:00-04:00,17.328438216120592,17.656923340880894,17.24806717120688,17.631959915161133,529429600,0.0,0.0
2012-05-31 00:00:00-04:00,17.679758610389072,17.702896201805494,17.39724457080706,17.588125228881836,491674400,0.0,0.0
2012-06-01 00:00:00-04:00,17.327222648559655,17.433470864953083,17.064191286976016,17.07849884033203,520987600,0.0,0.0
2012-06-04 00:00:00-04:00,17.094020546189945,17.27668079664849,16.698255857267515,17.178956985473633,556995600,0.0,0.0
2012-06-05 00:00:00-04:00,17.08702063281838,17.24532718334069,16.99751714495529,17.134511947631836,388214400,0.0,0.0
2012-06-06 00:00:00-04:00,17.28489696866556,17.46999270956129,17.21578989793981,17.397233963012695,401455600,0.0,0.0
2012-06-07 00:00:00-04:00,17.57472567379561,17.575637780165575,17.368014080431102,17.405155181884766,379766800,0.0,0.0
2012-06-08 00:00:00-04:00,17.401498681567006,17.67488178604408,17.32234542246419,17.66696548461914,347516400,0.0,0.0
2012-06-11 00:00:00-04:00,17.8922551909618,17.916000853612253,17.371975609644974,17.388416290283203,591264800,0.0,0.0
2012-06-12 00:00:00-04:00,17.488576277410875,17.554332498798093,17.252334159019345,17.540328979492188,435380400,0.0,0.0
2012-06-13 00:00:00-04:00,17.490400988745627,17.6109567632797,17.36436444554368,17.418554306030273,293580000,0.0,0.0
2012-06-14 00:00:00-04:00,17.390537971564434,17.45934101700184,17.269374179439765,17.39936637878418,345573200,0.0,0.0
2012-06-15 00:00:00-04:00,17.383236864512003,17.493442410703988,17.33909318859535,17.478525161743164,335255200,0.0,0.0
2012-06-18 00:00:00-04:00,17.38201830127381,17.89742503319176,17.364055822411487,17.833189010620117,440412000,0.0,0.0
2012-06-19 00:00:00-04:00,17.7607314405393,17.961658188219477,17.75159899777482,17.882810592651367,361404400,0.0,0.0
2012-06-20 00:00:00-04:00,17.90716259355605,17.938824543582008,17.681576483658144,17.831968307495117,358943200,0.0,0.0
2012-06-21 00:00:00-04:00,17.822842202906696,17.90747462988771,17.579293509924895,17.58629608154297,326351200,0.0,0.0
2012-06-22 00:00:00-04:00,17.627998395477036,17.72389473692435,17.517792880026164,17.721155166625977,284471600,0.0,0.0
2012-06-25 00:00:00-04:00,17.57502741171387,17.65113706912762,17.36405447196197,17.376232147216797,304382400,0.0,0.0
2012-06-26 00:00:00-04:00,17.393280996175967,17.489483014396885,17.271507483235112,17.414592742919922,276536400,0.0,0.0
2012-06-27 00:00:00-04:00,17.505007429939585,17.55797950690508,17.41124257770432,17.48978614807129,202997200,0.0,0.0
2012-06-28 00:00:00-04:00,17.403636504641238,17.474569452691576,17.219148731921425,17.32387351989746,282836400,0.0,0.0
2012-06-29 00:00:00-04:00,17.596337452317936,17.77899932861328,17.482174592562263,17.77899932861328,421500800,0.0,0.0
2012-07-02 00:00:00-04:00,17.801225510565306,18.067300432185164,17.766823980082606,18.038379669189453,400092000,0.0,0.0
2012-07-03 00:00:00-04:00,18.110231762237575,18.26610282020239,18.083442491119538,18.248140335083008,241712800,0.0,0.0
2012-07-05 00:00:00-04:00,18.283145663450036,18.702657714233858,18.25544266632454,18.568706512451172,484383200,0.0,0.0
2012-07-06 00:00:00-04:00,18.481945487715656,18.523043936630412,18.314202423729856,18.44510841369629,418930400,0.0,0.0
2012-07-09 00:00:00-04:00,18.427445818660452,18.68925934243446,18.39121845289403,18.688955307006836,379405600,0.0,0.0
2012-07-10 00:00:00-04:00,18.81316801736558,18.871011175219667,18.427753448998818,18.516040802001953,511957600,0.0,0.0
2012-07-11 00:00:00-04:00,18.452403832558375,18.49928705727147,18.18145794436348,18.400955200195312,469322000,0.0,0.0
2012-07-12 00:00:00-04:00,18.273407021046626,18.371738932423963,18.043253768554013,18.23261260986328,428041600,0.0,0.0
2012-07-13 00:00:00-04:00,18.355903633314643,18.484982109651536,18.266094500341165,18.41739845275879,311427200,0.0,0.0
2012-07-16 00:00:00-04:00,18.421967528712198,18.6198490772173,18.418922296721547,18.47646141052246,301260400,0.0,0.0
2012-07-17 00:00:00-04:00,18.594581505499477,18.616197287170525,18.361992768174634,18.477375030517578,293624800,0.0,0.0
2012-07-18 00:00:00-04:00,18.466716936278065,18.519993043732295,18.374472269758193,18.4566707611084,252700000,0.0,0.0
2012-07-19 00:00:00-04:00,18.60950053345865,18.73340555512345,18.44875844431023,18.702049255371094,436861600,0.0,0.0
2012-07-20 00:00:00-04:00,18.66277596946085,18.705701874042727,18.378738565837867,18.397005081176758,397471200,0.0,0.0
2012-07-23 00:00:00-04:00,18.095621022341305,18.445722066656124,17.89195457308279,18.38270378112793,487975600,0.0,0.0
2012-07-24 00:00:00-04:00,18.490773170133274,18.560794011562713,18.2207392348582,18.294109344482422,565132400,0.0,0.0
2012-07-25 00:00:00-04:00,17.488569760433194,17.681580229245714,17.352791115537766,17.50409507751465,877312800,0.0,0.0
2012-07-26 00:00:00-04:00,17.649924666300052,17.669408954424863,17.363757313759322,17.501361846923828,406632800,0.0,0.0
2012-07-27 00:00:00-04:00,17.50531870985743,17.8347176306356,17.401201986813046,17.814319610595703,403936400,0.0,0.0
2012-07-30 00:00:00-04:00,17.989674779189453,18.24905285193202,17.895298574965327,18.114797592163086,379142400,0.0,0.0
2012-07-31 00:00:00-04:00,18.36443039533152,18.622288246552234,18.348905075836278,18.593669891357422,462327600,0.0,0.0
2012-08-01 00:00:00-04:00,18.75045374276252,18.765370990591304,18.35742694124857,18.473417282104492,384501600,0.0,0.0
2012-08-02 00:00:00-04:00,18.352552070479955,18.591532000547115,18.27370285477743,18.503246307373047,332158400,0.0,0.0
2012-08-03 00:00:00-04:00,18.68104225859487,18.81347164794666,18.61802400083232,18.744060516357422,344920800,0.0,0.0
2012-08-06 00:00:00-04:00,18.792462664850355,19.02322555891439,18.73066380480108,18.95259666442871,302103200,0.0,0.0
2012-08-07 00:00:00-04:00,18.959295574188022,19.02718490522081,18.815298199401617,18.902671813964844,290446800,0.0,0.0
2012-08-08 00:00:00-04:00,18.85640309819089,18.993095539323516,18.786687904631332,18.870712280273438,244706000,0.0,0.0
2012-08-09 00:00:00-04:00,18.890274598896287,19.00890361413143,18.88874626164115,18.978328704833984,221642400,0.094643,0.0
2012-08-10 00:00:00-04:00,18.916564252338397,19.00981402427668,18.916258911545306,19.007980346679688,194938800,0.0,0.0
2012-08-13 00:00:00-04:00,19.059654452421494,19.261749267578125,19.055373149305684,19.261749267578125,278832400,0.0,0.0
2012-08-14 00:00:00-04:00,19.31892364150575,19.52499442455156,19.268170114284644,19.313419342041016,340169200,0.0,0.0
2012-08-15 00:00:00-04:00,19.301493338134687,19.38404312166097,19.19295529694157,19.28712272644043,257342400,0.0,0.0
2012-08-16 00:00:00-04:00,19.29874560413022,19.468431846190605,19.277037012140223,19.455591201782227,254534000,0.0,0.0
2012-08-17 00:00:00-04:00,19.567494280525075,19.817896661044763,19.53111136359601,19.81545066833496,442761200,0.0,0.0
2012-08-20 00:00:00-04:00,19.873541819485265,20.336435317993164,19.870178171360372,20.336435317993164,613384800,0.0,0.0
2012-08-21 00:00:00-04:00,20.509785566603675,20.633917214914796,19.88331931850993,20.058509826660156,812719600,0.0,0.0
2012-08-22 00:00:00-04:00,20.008365836616104,20.45413721592461,19.81544272923285,20.450162887573242,565322800,0.0,0.0
2012-08-23 00:00:00-04:00,20.36578538413275,20.4816614279845,20.21413710613079,20.259387969970703,420128800,0.0,0.0
2012-08-24 00:00:00-04:00,20.163995715758787,20.468820606321206,20.042922346802083,20.27742576599121,437340400,0.0,0.0
2012-08-27 00:00:00-04:00,20.790148103874632,20.81705401358848,20.592945322355618,20.658374786376953,427008400,0.0,0.0
2012-08-28 00:00:00-04:00,20.636978115474435,20.67122201147283,20.505203123162868,20.6314754486084,267416800,0.0,0.0
2012-08-29 00:00:00-04:00,20.64522946806802,20.719218278751306,20.564208021990634,20.59080696105957,202806800,0.0,0.0
2012-08-30 00:00:00-04:00,20.504294583793275,20.5321165348167,20.266120460544737,20.297306060791016,302699600,0.0,0.0
2012-08-31 00:00:00-04:00,20.40063349723052,20.441908385319973,20.094891045486005,20.33917999267578,338321200,0.0,0.0
2012-09-04 00:00:00-04:00,20.3550793717413,20.641864576200277,20.316555815472647,20.636667251586914,367892000,0.0,0.0
2012-09-05 00:00:00-04:00,20.65501278550835,20.67886039096331,20.47248430735783,20.49174690246582,336375200,0.0,0.0
2012-09-06 00:00:00-04:00,20.58163854629858,20.73817879736394,20.50917806104222,20.67641830444336,391196400,0.0,0.0
2012-09-07 00:00:00-04:00,20.73083678494734,20.866282376492535,20.661129273902795,20.803911209106445,329666400,0.0,0.0
2012-09-10 00:00:00-04:00,20.80421564863235,20.89104510107496,20.243178874435433,20.262746810913086,487998000,0.0,0.0
2012-09-11 00:00:00-04:00,20.335214914574852,20.487779236236605,20.071970227102426,20.197019577026367,503983200,0.0,0.0
2012-09-12 00:00:00-04:00,20.38840850622978,20.48165992775056,20.056679351132896,20.478296279907227,712233200,0.0,0.0
2012-09-13 00:00:00-04:00,20.710045491119995,20.958614114307423,20.630552386225087,20.881567001342773,598360000,0.0,0.0
2012-09-14 00:00:00-04:00,21.094976778846803,21.309606866614757,21.0316863262505,21.135334014892578,600474000,0.0,0.0
2012-09-17 00:00:00-04:00,21.382066465850468,21.39582476237973,21.237145524697144,21.395214080810547,398031200,0.0,0.0
2012-09-18 00:00:00-04:00,21.398276569167425,21.473183052052985,21.29248983768608,21.460342407226562,373503200,0.0,0.0
2012-09-19 00:00:00-04:00,21.409897895755673,21.523938638588504,21.38880161561764,21.466154098510742,326874800,0.0,0.0
2012-09-20 00:00:00-04:00,21.376261516375763,21.40377974830978,21.2068806185271,21.362197875976562,336568400,0.0,0.0
2012-09-21 00:00:00-04:00,21.475625745710044,21.556952538515866,21.382374332512295,21.404693603515625,571589200,0.0,0.0
2012-09-24 00:00:00-04:00,21.00019989463455,21.25274291324614,20.882183202065512,21.1203556060791,639766400,0.0,0.0
2012-09-25 00:00:00-04:00,21.043002000982657,21.181198941302082,20.576439555497856,20.59295082092285,518789600,0.0,0.0
2012-09-26 00:00:00-04:00,20.44619807700104,20.56696611741123,20.21566896408857,20.33735466003418,576503200,0.0,0.0
2012-09-27 00:00:00-04:00,20.310143900705047,20.85681025762784,20.189681198209552,20.830821990966797,594090000,0.0,0.0
2012-09-28 00:00:00-04:00,20.752238510099602,20.824393640853927,20.385347876362502,20.39604949951172,535110800,0.0,0.0
2012-10-01 00:00:00-04:00,20.520182141380282,20.691092995858998,20.071964665898847,20.160324096679688,543594800,0.0,0.0
2012-10-02 00:00:00-04:00,20.234317018803985,20.37312466071354,19.893109187969117,20.219030380249023,627992400,0.0,0.0
2012-10-03 00:00:00-04:00,20.327572088457988,20.541591580666964,20.259391257184504,20.529054641723633,424281200,0.0,0.0
2012-10-04 00:00:00-04:00,20.52292785577816,20.614650909069077,20.34865666706655,20.386873245239258,370725600,0.0,0.0
2012-10-05 00:00:00-04:00,20.33796412613818,20.362422420521415,19.912371189506025,19.952423095703125,594006000,0.0,0.0
2012-10-08 00:00:00-04:00,19.77784460503931,19.7986355429149,19.448559778545643,19.51154327392578,637994000,0.0,0.0
2012-10-09 00:00:00-04:00,19.526213248705027,19.582469430532104,19.064542883106405,19.44060516357422,838597200,0.0,0.0
2012-10-10 00:00:00-04:00,19.559536083118715,19.719745275186654,19.475763315921945,19.595308303833008,510356000,0.0,0.0
2012-10-11 00:00:00-04:00,19.766227880384015,19.78762950101364,19.20366096496582,19.20366096496582,546081200,0.0,0.0
2012-10-12 00:00:00-04:00,19.248299173843,19.426241065179283,19.11805414136523,19.252885818481445,460014800,0.0,0.0
2012-10-15 00:00:00-04:00,19.333594598014656,19.41859036492763,19.0737136807729,19.407278060913086,432502000,0.0,0.0
2012-10-16 00:00:00-04:00,19.425937844356785,19.882411088134386,19.292327516200945,19.866817474365234,549771600,0.0,0.0
2012-10-17 00:00:00-04:00,19.83868552219408,19.958535886749406,19.689788589041004,19.708438873291016,389037600,0.0,0.0
2012-10-18 00:00:00-04:00,19.55495746429911,19.630474625907784,19.26175023402586,19.342466354370117,476624400,0.0,0.0
2012-10-19 00:00:00-04:00,19.293854917117056,19.315867218606826,18.638648909091106,18.645376205444336,744086000,0.0,0.0
2012-10-22 00:00:00-04:00,18.72425905692159,19.42624271068038,18.673505519231007,19.384967803955078,546730800,0.0,0.0
2012-10-23 00:00:00-04:00,19.292324768039453,19.380991186287844,18.702244545840294,18.75299644470215,707145600,0.0,0.0
2012-10-24 00:00:00-04:00,19.00003526609086,19.156268545580442,18.669832812358077,18.859086990356445,558527200,0.0,0.0
2012-10-25 00:00:00-04:00,18.9560157988523,19.017165637994747,18.514218416294977,18.63620948791504,656325600,0.0,0.0
2012-10-26 00:00:00-04:00,18.632833158470834,18.772558404775637,18.069352061580933,18.466815948486328,1018432800,0.0,0.0
2012-10-31 00:00:00-04:00,18.187980225697974,18.404445620224042,17.968458157576425,18.201433181762695,510003200,0.0,0.0
2012-11-01 00:00:00-04:00,18.290101315202275,18.43624528275481,18.16627662066266,18.238737106323242,361298000,0.0,0.0
2012-11-02 00:00:00-04:00,18.218861919937158,18.25127050025905,17.572523991235165,17.63520050048828,599373600,0.0,0.0
2012-11-05 00:00:00-05:00,17.840660793751226,17.970600469302983,17.659660617386706,17.874292373657227,529135600,0.0,0.0
2012-11-06 00:00:00-05:00,18.04580616688942,18.06139813749328,17.73578410356937,17.820167541503906,374917200,0.0,0.0
2012-11-07 00:00:00-05:00,17.624833628456493,17.646332993026963,17.069219318375865,17.13832664489746,793648800,0.094643,0.0
2012-11-08 00:00:00-05:00,17.21910725174689,17.26825054312465,16.440819237964554,16.516374588012695,1056146000,0.0,0.0
2012-11-09 00:00:00-05:00,16.59837886368688,17.042500634395424,16.392595461062974,16.802318572998047,929913600,0.0,0.0
2012-11-12 00:00:00-05:00,17.02008201679571,17.03083252196884,16.544017038629125,16.672401428222656,515802000,0.0,0.0
2012-11-13 00:00:00-05:00,16.552002802749666,16.907361602550168,16.47368191551641,16.674551010131836,532949200,0.0,0.0
2012-11-14 00:00:00-05:00,16.754410226468202,16.814302390947276,16.468157075542873,16.489656448364258,477170400,0.0,0.0
2012-11-15 00:00:00-05:00,16.509612734783847,16.57011834187192,16.051669912009725,16.143810272216797,789910800,0.0,0.0
2012-11-16 00:00:00-05:00,16.130912306065856,16.27833886284782,15.533527851648818,16.207082748413086,1266893600,0.0,0.0
2012-11-19 00:00:00-05:00,16.607288567644016,17.430112305466164,16.581796714649496,17.375749588012695,823317600,0.0,0.0
2012-11-20 00:00:00-05:00,17.565562412760062,17.56679099515068,17.03329098417831,17.22770881652832,642754000,0.0,0.0
2012-11-21 00:00:00-05:00,17.330291172710325,17.426117299489942,17.095328527992436,17.251970291137695,373002000,0.0,0.0
2012-11-23 00:00:00-05:00,17.419976727065674,17.568325170565597,17.279614888733832,17.552967071533203,272826400,0.0,0.0
2012-11-26 00:00:00-05:00,17.688109063504065,18.12117365577349,17.620845413819225,18.106739044189453,630579600,0.0,0.0
2012-11-27 00:00:00-05:00,18.107344910078496,18.13406697355015,17.817099439259106,17.960840225219727,533330000,0.0,0.0
2012-11-28 00:00:00-05:00,17.73017879504572,17.992168529775,17.576302617116998,17.904327392578125,520864400,0.0,0.0
